,accuracy,loss,f1,precision,recall,confusion_matrix
LogisticRegression,0.9868110702611972,0.013188929738802847,0.8379885032506552,0.9439569401402708,0.7534107477608831,"[[808237   1718]
 [  9471  28937]]"
ExtraTrees,0.9999658165195795,3.418348042052753e-05,0.9996224400786367,0.9997135491263248,0.9995313476359092,"[[809944     11]
 [    18  38390]]"
LDA,0.9732473009784727,0.02675269902152734,0.6697418585023719,0.7591541861846012,0.5991720474901062,"[[802654   7301]
 [ 15395  23013]]"
QDA,0.9946214061669356,0.005378593833064384,0.9437229437229437,0.8965622290441263,0.996120599875026,"[[805541   4414]
 [   149  38259]]"
DecisionTree,0.9999634590381712,3.654096182883978e-05,0.999596454002265,0.9995574184478405,0.9996354926057072,"[[809938     17]
 [    14  38394]]"
RandomForest,0.999962280297467,3.77197025329959e-05,0.9995833333333334,0.9997916232548447,0.9993751301812123,"[[809947      8]
 [    24  38384]]"
GradientBoosting,0.999871517263247,0.00012848273675301728,0.9985800080770183,0.9992960133496728,0.9978650281191418,"[[809928     27]
 [    82  38326]]"
KNeighbors,0.9996180880118534,0.00038191198814658346,0.9957878315132606,0.9944432904029913,0.9971360133305561,"[[809741    214]
 [   110  38298]]"
GaussianNB,0.945556324356437,0.05444367564356296,0.6241822620016273,0.4539601382379397,0.9986461153926265,"[[763819  46136]
 [    52  38356]]"
Perceptron,0.9975635429645093,0.002436457035490704,0.9725792971703745,0.9914532226219133,0.9544105394709436,"[[809639    316]
 [  1751  36657]]"
AdaBoost,0.9999210243728215,7.897562717846016e-05,0.999127592807198,0.9993488057096716,0.9989064778171214,"[[809930     25]
 [    42  38366]]"
